,stock,signifier,content,EasternDT,Hours,initialSentiment,enchancedSentiment,channel,server,positiveScore,neutralScore,negativeScore,month,year,prediction
4872,pixy,"ShiftPixy, Inc. - Common Stock","Following along y'alls conversation on PIXY.  I guess the offering is what tanked the stock.   Offering was $3 and closed 10/14.  Current price is below offering  has a 10% short float and is hard to borrow.   No idea what your entry or avg is.  The good is RSI is in oversold territory, MACD isn't too far from curling up and it's at a 52 week low.  Are there any upcoming catalyst <@155064083715063809>",2020-10-19 18:56:35.954000-05:00,18.933333333333334,-0.2023,-0.2023,trade-chat,Learn-n,0.883,0.883,0.077,10,2020,negative
4873,sunw,"Sunworks, Inc. - Common Stock",I learned this on sunw,2020-10-19 18:49:04.981000-05:00,18.816666666666666,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4874,sp,SP Plus Corporation - Common Stock,"some dividend stock, non-hedged s&p 500 etf, american tech, canada tech, and short-term",2020-10-18 16:41:21.019000-05:00,16.683333333333334,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4875,tech,Bio-Techne Corp - Common Stock,"some dividend stock, non-hedged s&p 500 etf, american tech, canada tech, and short-term",2020-10-18 16:41:21.019000-05:00,16.683333333333334,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4876,tech,Bio-Techne Corp - Common Stock,"some dividend stock, non-hedged s&p 500 etf, american tech, canada tech, and short-term",2020-10-18 16:41:21.019000-05:00,16.683333333333334,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4877,ping,Ping Identity Holding Corp. Common Stock,Woah quadruple ping,2020-10-17 23:34:49.952000-05:00,23.566666666666666,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4878,ge,General Electric Company Common Stock,"GE %100 entrest  on those calls I shared a while back was hit today. From  $8 to $16 a contract, I mentioned in premium news and round table their PT upgrades , insider buys etc... Congrats GE fans and premium members on getting in ahead of the pack.",2020-10-16 15:09:51.655000-05:00,15.15,0.7003,0.7003,trade-chat,Learn-n,0.876,0.876,0.0,10,2020,positive
4879,pt,Pintec Technology Holdings Limited - American Depositary Shares,"GE %100 entrest  on those calls I shared a while back was hit today. From  $8 to $16 a contract, I mentioned in premium news and round table their PT upgrades , insider buys etc... Congrats GE fans and premium members on getting in ahead of the pack.",2020-10-16 15:09:51.655000-05:00,15.15,0.7003,0.7003,trade-chat,Learn-n,0.876,0.876,0.0,10,2020,positive
4880,ge,General Electric Company Common Stock,"GE %100 entrest  on those calls I shared a while back was hit today. From  $8 to $16 a contract, I mentioned in premium news and round table their PT upgrades , insider buys etc... Congrats GE fans and premium members on getting in ahead of the pack.",2020-10-16 15:09:51.655000-05:00,15.15,0.7003,0.7003,trade-chat,Learn-n,0.876,0.876,0.0,10,2020,positive
4881,frta,"Forterra, Inc. - Common Stock","FRTA call options I mentioned in premium, actually printed well over %200 since I got in them when the stock was $5 a share cheeper. And went way itm",2020-10-16 14:43:26.544000-05:00,14.716666666666667,0.5106,0.5106,trade-chat,Learn-n,0.848,0.848,0.0,10,2020,positive
4882,cold,Americold Realty Trust Common Shares,"Encouragement to go premium and catch the chatter, I actually cold wkhs for %100 after I took that shot",2020-10-16 14:40:56.694000-05:00,14.666666666666666,0.4215,0.4215,trade-chat,Learn-n,0.851,0.851,0.0,10,2020,positive
4883,wkhs,"Workhorse Group, Inc. - Common Stock","Encouragement to go premium and catch the chatter, I actually cold wkhs for %100 after I took that shot",2020-10-16 14:40:56.694000-05:00,14.666666666666666,0.4215,0.4215,trade-chat,Learn-n,0.851,0.851,0.0,10,2020,positive
4884,cost,Costco Wholesale Corporation - Common Stock,Isn’t premium about the cost of a fast food meal?  <@351907948815187971>,2020-10-16 12:58:51.034000-05:00,12.966666666666667,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4885,fund,"Sprott Focus Trust, Inc. - Closed End Fund","as in, all equity etf or index fund",2020-10-15 21:09:12.422000-05:00,21.15,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4886,sp,SP Plus Corporation - Common Stock,"<@442855652604248067> 
Hi risk can give high reward but not following normal things like sp 500.",2020-10-15 21:07:34.679000-05:00,21.116666666666667,0.6187,0.6187,trade-chat,Learn-n,0.627,0.627,0.081,10,2020,positive
4887,fund,"Sprott Focus Trust, Inc. - Closed End Fund",I don't think I have to have an index fund though,2020-10-15 21:05:35.273000-05:00,21.083333333333332,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4888,fund,"Sprott Focus Trust, Inc. - Closed End Fund",like what index fund or equities are good,2020-10-15 21:05:14.811000-05:00,21.083333333333332,0.6597,0.6597,trade-chat,Learn-n,0.526,0.526,0.0,10,2020,positive
4889,glop,GasLog Partners LP Common Units representing limited partnership interests,GLOP looks like its gonna make a little run. Are you expecting news? <@679213085957029909>,2020-10-15 21:04:35.214000-05:00,21.066666666666666,0.3612,0.3612,trade-chat,Learn-n,0.828,0.828,0.0,10,2020,positive
4890,sp,SP Plus Corporation - Common Stock,When you say market is that like s&p and nasdaq etc ...,2020-10-15 20:55:50.189000-05:00,20.916666666666668,0.3612,0.3612,trade-chat,Learn-n,0.815,0.815,0.0,10,2020,positive
4891,age,"AgeX Therapeutics, Inc. Common Stock","seems risky, but I have like around Pennybags' age amount of years until retirement",2020-10-14 22:10:22.586000-05:00,22.166666666666668,0.431,0.431,trade-chat,Learn-n,0.703,0.703,0.089,10,2020,positive
4892,sho,"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares","%234 This is not a buy alert it's a eye opener to the value Premium chat. The info shared for premium members who sho appreciate the very valuable profitable info shared there... I've been a member for months, it's worth it. I would make a lot more profit if I simply took the time to stay up to date on the premium news, alerts and info shared. Some great people here",2020-10-14 22:06:59.573000-05:00,22.1,0.9755,0.9755,trade-chat,Learn-n,0.643,0.643,0.022,10,2020,positive
4893,sfet,Safe-T Group Ltd. - American Depositary Shares,SFET running on expected earnings that will be 65% above expected,2020-10-14 06:07:59.754000-05:00,6.116666666666666,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4894,ubt,ProShares Ultra 20+ Year Treasury,like obviously it is ubt,2020-10-13 21:45:34.505000-05:00,21.75,0.3612,0.3612,trade-chat,Learn-n,0.615,0.615,0.0,10,2020,positive
4895,icon,"Iconix Brand Group, Inc. - Common Stock",At the top of each channel there is a person icon.  Click that and view pinned messages.   You will find a lot of helpful material,2020-10-13 21:38:58.478000-05:00,21.633333333333333,0.5574,0.5574,trade-chat,Learn-n,0.82,0.82,0.0,10,2020,positive
4896,net,"Cloudflare, Inc. Class A Common Stock",what do yall think about NET and SE,2020-10-12 22:53:50.769000-05:00,22.883333333333333,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4897,se,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share",what do yall think about NET and SE,2020-10-12 22:53:50.769000-05:00,22.883333333333333,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4898,sunw,"Sunworks, Inc. - Common Stock",i just went crazy with fibonachi level analysis for sunw...,2020-10-12 23:19:12.656000-05:00,23.316666666666666,0.1027,0.1027,trade-chat,Learn-n,0.851,0.851,0.0,10,2020,positive
4899,wkhs,"Workhorse Group, Inc. - Common Stock",Imo its not WKHS.  WKHS just got $200 million financing and I can see that being a really good sign Hindenburg is not reporting on them.  Let's hypothetically say they get the $8 billion contract and it has an expedited delivery date for the first vehicles.  You can't spend that time then trying to get the financing to ramp up production.  It needs to already be in place,2020-10-12 19:56:37.533000-05:00,19.933333333333334,0.4927,0.4927,trade-chat,Learn-n,0.953,0.953,0.0,10,2020,positive
4900,wkhs,"Workhorse Group, Inc. - Common Stock",Imo its not WKHS.  WKHS just got $200 million financing and I can see that being a really good sign Hindenburg is not reporting on them.  Let's hypothetically say they get the $8 billion contract and it has an expedited delivery date for the first vehicles.  You can't spend that time then trying to get the financing to ramp up production.  It needs to already be in place,2020-10-12 19:56:37.533000-05:00,19.933333333333334,0.4927,0.4927,trade-chat,Learn-n,0.953,0.953,0.0,10,2020,positive
4901,ramp,"LiveRamp Holdings, Inc. Common Stock",Imo its not WKHS.  WKHS just got $200 million financing and I can see that being a really good sign Hindenburg is not reporting on them.  Let's hypothetically say they get the $8 billion contract and it has an expedited delivery date for the first vehicles.  You can't spend that time then trying to get the financing to ramp up production.  It needs to already be in place,2020-10-12 19:56:37.533000-05:00,19.933333333333334,0.4927,0.4927,trade-chat,Learn-n,0.953,0.953,0.0,10,2020,positive
4902,cme,CME Group Inc. - Class A Common Stock,BTC is traded 24 hours on a lot of platform but CME is like normal market and when price of Bitcoin goes up during weekends or ah it creates a gap in prices.  I would think it would behave similarly in this case.,2020-10-12 19:35:21.622000-05:00,19.583333333333332,0.7096,0.7096,trade-chat,Learn-n,0.866,0.866,0.0,10,2020,positive
4903,usa,Liberty All-Star Equity Fund Common Stock,<@442855652604248067> basically the price will still move but not tradable untill next business day on your exchange. I would guess that anyway. Similar to if you have an emerging markets etf in the U.S.A.. The market is open in the other countries. but any price changes happen next business day on your exchange.,2020-10-12 19:31:02.278000-05:00,19.516666666666666,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4904,spg,"Simon Property Group, Inc. Common Stock",I would not do it. How can they pay a dividend when they have negative earnings per share. At least SPG which I bought not long ago is profitable. <@253314391661871106>,2020-10-12 19:23:32.868000-05:00,19.383333333333333,-0.0,-0.0,trade-chat,Learn-n,0.693,0.693,0.154,10,2020,neutral
4905,agnc,AGNC Investment Corp. - Common Stock,Can someone tell me if AGNC is a good stock for dividends?,2020-10-12 19:16:22.605000-05:00,19.266666666666666,0.4404,0.4404,trade-chat,Learn-n,0.775,0.775,0.0,10,2020,positive
4906,vice,AdvisorShares Trust AdvisorShares Vice ETF,What will happen? How about vice versa?,2020-10-12 18:55:27.638000-05:00,18.916666666666668,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4907,fund,"Sprott Focus Trust, Inc. - Closed End Fund",If I have a Canadian ETF that tracks an American index fund,2020-10-12 18:55:04.744000-05:00,18.916666666666668,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4908,vvpr,VivoPower International PLC - Ordinary Shares,It worked for $VVPR made money on that but just lost what I made off $VVPR 😩  still holding hoping it runs tomorrow like $VVPR,2020-10-12 17:54:50.124000-05:00,17.9,0.6124,0.2617,trade-chat,Learn-n,0.609,0.609,0.18,10,2020,positive
4909,vvpr,VivoPower International PLC - Ordinary Shares,It worked for $VVPR made money on that but just lost what I made off $VVPR 😩  still holding hoping it runs tomorrow like $VVPR,2020-10-12 17:54:50.124000-05:00,17.9,0.6124,0.2617,trade-chat,Learn-n,0.609,0.609,0.18,10,2020,positive
4910,vvpr,VivoPower International PLC - Ordinary Shares,It worked for $VVPR made money on that but just lost what I made off $VVPR 😩  still holding hoping it runs tomorrow like $VVPR,2020-10-12 17:54:50.124000-05:00,17.9,0.6124,0.2617,trade-chat,Learn-n,0.609,0.609,0.18,10,2020,positive
4911,pixy,"ShiftPixy, Inc. - Common Stock","> Mine too red day 😫
<@715009043617546290>  SPAQ dipped to the 13’s and PIXY has been stagnant in AH, but they should rise soon",2020-10-12 17:24:20.116000-05:00,17.4,-0.1027,-0.1655,trade-chat,Learn-n,0.888,0.888,0.112,10,2020,negative
4912,vcnx,"Vaccinex, Inc. - Common Stock",watch $VCNX tomorrow,2020-10-12 01:23:25.812000-05:00,1.3833333333333333,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4913,sid,Companhia Siderurgica Nacional S.A. Common Stock,!c4 sid,2020-10-10 15:17:50.224000-05:00,15.283333333333333,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4914,sid,Companhia Siderurgica Nacional S.A. Common Stock,"This has been my favorite penny stock over the past few months popped up on a screener at like 1.2 
!c4 sid",2020-10-10 15:14:05.931000-05:00,15.233333333333333,0.6996,0.6996,trade-chat,Learn-n,0.766,0.766,0.0,10,2020,positive
4915,pool,Pool Corporation - Common Stock,Open interest won’t necessarily tell you because of the volume lately and it resets. Flowalgo will tell you dark pool purchases and sales which will sometimes point to an expected direction. I’d watch the SCOTUS news this week once that pops you know the left is walking away entirely,2020-10-10 15:06:01.773000-05:00,15.1,0.4588,0.4588,trade-chat,Learn-n,0.941,0.941,0.0,10,2020,positive
4916,box,"Box, Inc. Class A Common Stock",I looked into that black box thing like actually subscribing.  It alerts to unusual options activity.  In theory if big money who knows something pushes and you follow you ll get paid.,2020-10-10 14:59:03.721000-05:00,14.983333333333333,0.3612,0.3612,trade-chat,Learn-n,0.923,0.923,0.0,10,2020,positive
4917,stim,"Neuronetics, Inc. - Common Stock","I feel as if it’s rejected in any capacity, this will be an extremely distraught proposition. Pelosi opened to be in talks when the stim was rejected during the market dip and now the White House has made an offer. I feel like a stimulus is genuinely something that will occur this month if not soon. But then again, you have water and fire attempting to negotiate. Who knows",2020-10-10 14:58:08.536000-05:00,14.966666666666667,-0.8858,-0.8858,trade-chat,Learn-n,0.799,0.799,0.169,10,2020,negative
4918,amzn,"Amazon.com, Inc. - Common Stock",Obv it wasent to secret $AMZN 😂,2020-10-10 10:02:39.662000-05:00,10.033333333333333,0.0,0.1779,trade-chat,Learn-n,0.779,0.779,0.0,10,2020,positive
4919,levi,Levi Strauss & Co Class A Common Stock,"in this scenario, I'm talking those runners shortly after market open. Levi was good to me because there were still shares available later in teh day when things settled more. for me, finding stocks with slightly larger short free float means I'm more likely to have that luxury to catch something more stable and ride it down. shorting is like going long, but with the added hassles of fees if you hold overnight, and no limit to what it could run up to, which is higher risk. margin calls suck!",2020-10-09 20:36:30.591000-05:00,20.6,-0.5465,-0.5465,trade-chat,Learn-n,0.815,0.815,0.095,10,2020,negative
4920,blue,"bluebird bio, Inc. - Common Stock","What I look for is shorted over 20%, minimal days to cover.  Then when the 13 day EMA (green line) starts to cross the 50 day MA (blue line) the squeeze is on",2020-10-09 20:21:11.294000-05:00,20.35,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4921,levi,Levi Strauss & Co Class A Common Stock,"Looking at the levi chart, if I was still in, I'd be looking at that 15 level come monday, or lower.",2020-10-09 20:20:12.584000-05:00,20.333333333333332,-0.296,-0.296,trade-chat,Learn-n,0.896,0.896,0.104,10,2020,negative
4922,cna,CNA Financial Corporation Common Stock,"the long green candle is several greens on the way up in rapid succession. it will hit several of them as resistance on the way down, often not fully bottoming out for days or weeks. think of the pattern as an umbrella, up the handle and dipping occasionally but only so far. you cna count on those dips but try to wait for teh bigger ones at those resistance levels on teh long greens at teh beginning. tha's how I do it anyway, self taught, for better or worse.",2020-10-09 20:18:28.369000-05:00,20.3,0.1779,0.1779,trade-chat,Learn-n,0.884,0.884,0.044,10,2020,positive
4923,levi,Levi Strauss & Co Class A Common Stock,"LEVI for example, if I was more patient. here's the current chart.",2020-10-09 20:15:46.379000-05:00,20.25,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4924,ntb,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,"yes. and NTB is none available to borrow. worst thing that happens to me in a short is getting short squeezed and there's no more shares available to borrow. it's either take the loss or sit, wait, hope, and pray. that's the power of that squeeze!",2020-10-09 20:09:45.221000-05:00,20.15,0.2698,0.2698,trade-chat,Learn-n,0.663,0.663,0.15,10,2020,positive
4925,ntb,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,"on TOS they even show NTB, which is handy to know.",2020-10-09 19:54:08.617000-05:00,19.9,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4926,etb,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,The HTB or ETB on TOS determines whether you can short it.,2020-10-09 19:49:02.260000-05:00,19.816666666666666,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
4927,hear,Turtle Beach Corporation - Common Stock,<@!517702564066623494> did you hear anything on the DPW conference ?,2020-10-08 19:39:40.712000-05:00,19.65,0.0,0.0,trade-chat,Learn-n,1.0,1.0,0.0,10,2020,neutral
