,0,1,2,3
13143,579205396166737921,beenpippinsincebeenpippin#4039,From trade floor. Took 6 minutes,2020-03-13T18:33:06.405000+00:00
13144,579205396166737921,beenpippinsincebeenpippin#4039,Sports cancelled. Trim game open,2020-03-13T20:04:14.574000+00:00
13145,579205396166737921,beenpippinsincebeenpippin#4039,Off topic chat doubles as forex chat. Got in this trade last night,2020-03-13T21:49:45.784000+00:00
13146,189360138568597504,MattyWes#4462,2 quick scalps for today,2020-03-13T17:16:40.478000+00:00
13147,579205396166737921,beenpippinsincebeenpippin#4039,From trade floor. Took 6 minutes,2020-03-13T18:33:06.405000+00:00
13148,579205396166737921,beenpippinsincebeenpippin#4039,Sports cancelled. Trim game open,2020-03-13T20:04:14.574000+00:00
13149,258758500874846208,Can't Get Right#7729,<@!661448695094444052> I don't understand this stuff at all,2020-03-13T16:56:52.728000+00:00
13150,189360138568597504,MattyWes#4462,2 quick scalps for today,2020-03-13T17:16:40.478000+00:00
13151,579205396166737921,beenpippinsincebeenpippin#4039,From trade floor. Took 6 minutes,2020-03-13T18:33:06.405000+00:00
13152,579205396166737921,beenpippinsincebeenpippin#4039,Scared money makes no money.,2020-03-13T16:47:11.791000+00:00
13153,258758500874846208,Can't Get Right#7729,<@!661448695094444052> I don't understand this stuff at all,2020-03-13T16:56:52.728000+00:00
13154,189360138568597504,MattyWes#4462,2 quick scalps for today,2020-03-13T17:16:40.478000+00:00
13155,579205396166737921,beenpippinsincebeenpippin#4039,From trade floor. Took 6 minutes,2020-03-13T18:33:06.405000+00:00
13156,579205396166737921,beenpippinsincebeenpippin#4039,Scared money makes no money.,2020-03-13T16:47:11.791000+00:00
13157,258758500874846208,Can't Get Right#7729,<@!661448695094444052> I don't understand this stuff at all,2020-03-13T16:56:52.728000+00:00
13158,189360138568597504,MattyWes#4462,2 quick scalps for today,2020-03-13T17:16:40.478000+00:00
13159,665055199790104598,jaycie🇵🇭#9006,"Day 2 on my challenge. 
Starting balance: $1854.29
Current balance: $2850.74",2020-03-13T16:21:46.056000+00:00
13160,579205396166737921,beenpippinsincebeenpippin#4039,Scared money makes no money.,2020-03-13T16:47:11.791000+00:00
13161,258758500874846208,Can't Get Right#7729,<@!661448695094444052> I don't understand this stuff at all,2020-03-13T16:56:52.728000+00:00
13162,579205396166737921,beenpippinsincebeenpippin#4039,No. When I alerted was time. It’s already ran now. I wouldn’t chase it,2020-03-13T16:17:05.351000+00:00
13163,665055199790104598,jaycie🇵🇭#9006,"Day 2 on my challenge. 
Starting balance: $1854.29
Current balance: $2850.74",2020-03-13T16:21:46.056000+00:00
13164,579205396166737921,beenpippinsincebeenpippin#4039,Scared money makes no money.,2020-03-13T16:47:11.791000+00:00
13165,258758500874846208,Can't Get Right#7729,<@!661448695094444052> I don't understand this stuff at all,2020-03-13T16:56:52.728000+00:00
13166,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,<@579205396166737921> would you advise buying more GE puts?,2020-03-13T16:16:34.134000+00:00
13167,579205396166737921,beenpippinsincebeenpippin#4039,No. When I alerted was time. It’s already ran now. I wouldn’t chase it,2020-03-13T16:17:05.351000+00:00
13168,665055199790104598,jaycie🇵🇭#9006,"Day 2 on my challenge. 
Starting balance: $1854.29
Current balance: $2850.74",2020-03-13T16:21:46.056000+00:00
13169,579205396166737921,beenpippinsincebeenpippin#4039,Scared money makes no money.,2020-03-13T16:47:11.791000+00:00
13170,557347844894228494,pday87#3988,Awesome BYND call out <@!432049873563680786> good stuff man,2020-03-13T16:15:53.594000+00:00
13171,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,<@579205396166737921> would you advise buying more GE puts?,2020-03-13T16:16:34.134000+00:00
13172,579205396166737921,beenpippinsincebeenpippin#4039,No. When I alerted was time. It’s already ran now. I wouldn’t chase it,2020-03-13T16:17:05.351000+00:00
13173,665055199790104598,jaycie🇵🇭#9006,"Day 2 on my challenge. 
Starting balance: $1854.29
Current balance: $2850.74",2020-03-13T16:21:46.056000+00:00
13174,565515276297175070,Darryl1985#8389,<@149033260016467968> Great job!,2020-03-13T16:14:08.475000+00:00
13175,557347844894228494,pday87#3988,Awesome BYND call out <@!432049873563680786> good stuff man,2020-03-13T16:15:53.594000+00:00
13176,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,<@579205396166737921> would you advise buying more GE puts?,2020-03-13T16:16:34.134000+00:00
13177,579205396166737921,beenpippinsincebeenpippin#4039,No. When I alerted was time. It’s already ran now. I wouldn’t chase it,2020-03-13T16:17:05.351000+00:00
13178,665055199790104598,jaycie🇵🇭#9006,"Day 2 on my challenge. 
Starting balance: $1854.29
Current balance: $2850.74",2020-03-13T16:21:46.056000+00:00
13179,565515276297175070,Darryl1985#8389,<@661448695094444052> Great job!,2020-03-13T16:13:48.422000+00:00
13180,565515276297175070,Darryl1985#8389,<@149033260016467968> Great job!,2020-03-13T16:14:08.475000+00:00
13181,557347844894228494,pday87#3988,Awesome BYND call out <@!432049873563680786> good stuff man,2020-03-13T16:15:53.594000+00:00
13182,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,<@579205396166737921> would you advise buying more GE puts?,2020-03-13T16:16:34.134000+00:00
13183,579205396166737921,beenpippinsincebeenpippin#4039,No. When I alerted was time. It’s already ran now. I wouldn’t chase it,2020-03-13T16:17:05.351000+00:00
13184,579205396166737921,beenpippinsincebeenpippin#4039,Sold half. Keeping these,2020-03-13T16:12:31.752000+00:00
13185,565515276297175070,Darryl1985#8389,<@661448695094444052> Great job!,2020-03-13T16:13:48.422000+00:00
13186,565515276297175070,Darryl1985#8389,<@149033260016467968> Great job!,2020-03-13T16:14:08.475000+00:00
13187,557347844894228494,pday87#3988,Awesome BYND call out <@!432049873563680786> good stuff man,2020-03-13T16:15:53.594000+00:00
13188,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,<@579205396166737921> would you advise buying more GE puts?,2020-03-13T16:16:34.134000+00:00
13189,661448695094444052,jonas38291#1563,"Told my friend to buy a spy put 2 days ago, then advised him to sell yesterday before closing and buy today morning at peak. thanks analysts ! he'll be joining trademate soon",2020-03-13T16:06:47.676000+00:00
13190,579205396166737921,beenpippinsincebeenpippin#4039,Sold half. Keeping these,2020-03-13T16:12:31.752000+00:00
13191,565515276297175070,Darryl1985#8389,<@661448695094444052> Great job!,2020-03-13T16:13:48.422000+00:00
13192,565515276297175070,Darryl1985#8389,<@149033260016467968> Great job!,2020-03-13T16:14:08.475000+00:00
13193,557347844894228494,pday87#3988,Awesome BYND call out <@!432049873563680786> good stuff man,2020-03-13T16:15:53.594000+00:00
13194,560675627271979020,Alex06#5794,Wish I didn't have to get ready for work. Taking profits,2020-03-13T15:46:46.201000+00:00
13195,661448695094444052,jonas38291#1563,"Told my friend to buy a spy put 2 days ago, then advised him to sell yesterday before closing and buy today morning at peak. thanks analysts ! he'll be joining trademate soon",2020-03-13T16:06:47.676000+00:00
13196,579205396166737921,beenpippinsincebeenpippin#4039,Sold half. Keeping these,2020-03-13T16:12:31.752000+00:00
13197,565515276297175070,Darryl1985#8389,<@661448695094444052> Great job!,2020-03-13T16:13:48.422000+00:00
13198,565515276297175070,Darryl1985#8389,<@149033260016467968> Great job!,2020-03-13T16:14:08.475000+00:00
13199,149033260016467968,Italiandogs#1414,Wow. Highest I've been since January!,2020-03-13T15:42:18.306000+00:00
13200,560675627271979020,Alex06#5794,Wish I didn't have to get ready for work. Taking profits,2020-03-13T15:46:46.201000+00:00
13201,661448695094444052,jonas38291#1563,"Told my friend to buy a spy put 2 days ago, then advised him to sell yesterday before closing and buy today morning at peak. thanks analysts ! he'll be joining trademate soon",2020-03-13T16:06:47.676000+00:00
13202,579205396166737921,beenpippinsincebeenpippin#4039,Sold half. Keeping these,2020-03-13T16:12:31.752000+00:00
13203,565515276297175070,Darryl1985#8389,<@661448695094444052> Great job!,2020-03-13T16:13:48.422000+00:00
13204,233095871628050433,jibroni#0841,QQQ scalp,2020-03-13T15:39:49.024000+00:00
13205,149033260016467968,Italiandogs#1414,Wow. Highest I've been since January!,2020-03-13T15:42:18.306000+00:00
13206,560675627271979020,Alex06#5794,Wish I didn't have to get ready for work. Taking profits,2020-03-13T15:46:46.201000+00:00
13207,661448695094444052,jonas38291#1563,"Told my friend to buy a spy put 2 days ago, then advised him to sell yesterday before closing and buy today morning at peak. thanks analysts ! he'll be joining trademate soon",2020-03-13T16:06:47.676000+00:00
13208,579205396166737921,beenpippinsincebeenpippin#4039,Sold half. Keeping these,2020-03-13T16:12:31.752000+00:00
13209,358472066942369792,thretLVLmidnite7#4919,Buellers signal at it again,2020-03-13T15:31:54.888000+00:00
13210,233095871628050433,jibroni#0841,QQQ scalp,2020-03-13T15:39:49.024000+00:00
13211,149033260016467968,Italiandogs#1414,Wow. Highest I've been since January!,2020-03-13T15:42:18.306000+00:00
13212,560675627271979020,Alex06#5794,Wish I didn't have to get ready for work. Taking profits,2020-03-13T15:46:46.201000+00:00
13213,661448695094444052,jonas38291#1563,"Told my friend to buy a spy put 2 days ago, then advised him to sell yesterday before closing and buy today morning at peak. thanks analysts ! he'll be joining trademate soon",2020-03-13T16:06:47.676000+00:00
13214,432049873563680786,Bueller#0001,😘,2020-03-13T15:31:27.899000+00:00
13215,358472066942369792,thretLVLmidnite7#4919,Buellers signal at it again,2020-03-13T15:31:54.888000+00:00
13216,233095871628050433,jibroni#0841,QQQ scalp,2020-03-13T15:39:49.024000+00:00
13217,149033260016467968,Italiandogs#1414,Wow. Highest I've been since January!,2020-03-13T15:42:18.306000+00:00
13218,560675627271979020,Alex06#5794,Wish I didn't have to get ready for work. Taking profits,2020-03-13T15:46:46.201000+00:00
13219,432049873563680786,Bueller#0001,😘,2020-03-13T15:31:27.899000+00:00
13220,358472066942369792,thretLVLmidnite7#4919,Buellers signal at it again,2020-03-13T15:31:54.888000+00:00
13221,233095871628050433,jibroni#0841,QQQ scalp,2020-03-13T15:39:49.024000+00:00
13222,149033260016467968,Italiandogs#1414,Wow. Highest I've been since January!,2020-03-13T15:42:18.306000+00:00
13223,408072494356889612,Miura27#9419,<@!432049873563680786> is the man,2020-03-13T15:26:44.326000+00:00
13224,432049873563680786,Bueller#0001,😘,2020-03-13T15:31:27.899000+00:00
13225,358472066942369792,thretLVLmidnite7#4919,Buellers signal at it again,2020-03-13T15:31:54.888000+00:00
13226,233095871628050433,jibroni#0841,QQQ scalp,2020-03-13T15:39:49.024000+00:00
13227,397826230424174602,Ant#3194,<@!432049873563680786> reining in the tendies for ya boy,2020-03-13T15:25:11.436000+00:00
13228,408072494356889612,Miura27#9419,<@!432049873563680786> is the man,2020-03-13T15:26:44.326000+00:00
13229,432049873563680786,Bueller#0001,😘,2020-03-13T15:31:27.899000+00:00
13230,358472066942369792,thretLVLmidnite7#4919,Buellers signal at it again,2020-03-13T15:31:54.888000+00:00
13231,488359813160501251,Merente#5844,I've been having a rough time in this market.  Took a break while TD switched me to a cash account.  Utilized <@432049873563680786> target lines and the indicators he goes over in V1 of his guide and saw it was rejecting his Call line.  This was a nice 20 minute 20%.  I mentally needed a win so I cashed it out and I'm good for the day!  Thanks <@432049873563680786> !,2020-03-13T15:22:39.801000+00:00
13232,397826230424174602,Ant#3194,<@!432049873563680786> reining in the tendies for ya boy,2020-03-13T15:25:11.436000+00:00
13233,408072494356889612,Miura27#9419,<@!432049873563680786> is the man,2020-03-13T15:26:44.326000+00:00
13234,432049873563680786,Bueller#0001,😘,2020-03-13T15:31:27.899000+00:00
13235,663395442645663764,stocky#9277,When did you buy that call for bmy?  <@513854555239350274>,2020-03-12T23:56:49.658000+00:00
13236,513854555239350274,💰Money Talks 💰#9073,<@663395442645663764> I’ve had it for about 7 months. It was $45 a share at that time,2020-03-13T12:20:46.755000+00:00
13237,397826230424174602,Ant#3194,Other locked in profit. Rest is swinging,2020-03-12T20:19:33.707000+00:00
13238,663395442645663764,stocky#9277,When did you buy that call for bmy?  <@513854555239350274>,2020-03-12T23:56:49.658000+00:00
13239,513854555239350274,💰Money Talks 💰#9073,<@663395442645663764> I’ve had it for about 7 months. It was $45 a share at that time,2020-03-13T12:20:46.755000+00:00
13240,88592858042351616,dex73r#0335,🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥,2020-03-12T20:16:48.072000+00:00
13241,397826230424174602,Ant#3194,Other locked in profit. Rest is swinging,2020-03-12T20:19:33.707000+00:00
13242,663395442645663764,stocky#9277,When did you buy that call for bmy?  <@513854555239350274>,2020-03-12T23:56:49.658000+00:00
13243,149033260016467968,Italiandogs#1414,WHAT'S GOOD Y'ALL!!!!,2020-03-12T20:08:25.167000+00:00
13244,88592858042351616,dex73r#0335,🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥,2020-03-12T20:16:48.072000+00:00
13245,397826230424174602,Ant#3194,Other locked in profit. Rest is swinging,2020-03-12T20:19:33.707000+00:00
13246,663395442645663764,stocky#9277,When did you buy that call for bmy?  <@513854555239350274>,2020-03-12T23:56:49.658000+00:00
13247,385261276986605568,Sporadic#0001,Congrats <@397826230424174602> great risk management,2020-03-12T20:08:18.385000+00:00
13248,149033260016467968,Italiandogs#1414,WHAT'S GOOD Y'ALL!!!!,2020-03-12T20:08:25.167000+00:00
13249,88592858042351616,dex73r#0335,🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥,2020-03-12T20:16:48.072000+00:00
13250,397826230424174602,Ant#3194,Other locked in profit. Rest is swinging,2020-03-12T20:19:33.707000+00:00
13251,397826230424174602,Ant#3194,<@!385261276986605568> new monitors for the office!!! Trimmed 1 held one,2020-03-12T20:05:32.325000+00:00
13252,385261276986605568,Sporadic#0001,Congrats <@397826230424174602> great risk management,2020-03-12T20:08:18.385000+00:00
13253,149033260016467968,Italiandogs#1414,WHAT'S GOOD Y'ALL!!!!,2020-03-12T20:08:25.167000+00:00
13254,88592858042351616,dex73r#0335,🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥,2020-03-12T20:16:48.072000+00:00
13255,397826230424174602,Ant#3194,Other locked in profit. Rest is swinging,2020-03-12T20:19:33.707000+00:00
13256,385261276986605568,Sporadic#0001,Another 2k wtf,2020-03-12T20:04:21.357000+00:00
13257,397826230424174602,Ant#3194,<@!385261276986605568> new monitors for the office!!! Trimmed 1 held one,2020-03-12T20:05:32.325000+00:00
13258,385261276986605568,Sporadic#0001,Congrats <@397826230424174602> great risk management,2020-03-12T20:08:18.385000+00:00
13259,149033260016467968,Italiandogs#1414,WHAT'S GOOD Y'ALL!!!!,2020-03-12T20:08:25.167000+00:00
13260,88592858042351616,dex73r#0335,🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥,2020-03-12T20:16:48.072000+00:00
13261,385261276986605568,Sporadic#0001,Another 2k wtf,2020-03-12T20:04:21.357000+00:00
13262,397826230424174602,Ant#3194,<@!385261276986605568> new monitors for the office!!! Trimmed 1 held one,2020-03-12T20:05:32.325000+00:00
13263,385261276986605568,Sporadic#0001,Congrats <@397826230424174602> great risk management,2020-03-12T20:08:18.385000+00:00
13264,149033260016467968,Italiandogs#1414,WHAT'S GOOD Y'ALL!!!!,2020-03-12T20:08:25.167000+00:00
13265,385261276986605568,Sporadic#0001,<#687693821101867049>,2020-03-12T20:03:46.504000+00:00
13266,385261276986605568,Sporadic#0001,Another 2k wtf,2020-03-12T20:04:21.357000+00:00
13267,397826230424174602,Ant#3194,<@!385261276986605568> new monitors for the office!!! Trimmed 1 held one,2020-03-12T20:05:32.325000+00:00
13268,385261276986605568,Sporadic#0001,Congrats <@397826230424174602> great risk management,2020-03-12T20:08:18.385000+00:00
13269,385261276986605568,Sporadic#0001,<#687693821101867049>,2020-03-12T20:03:46.504000+00:00
13270,385261276986605568,Sporadic#0001,Another 2k wtf,2020-03-12T20:04:21.357000+00:00
